Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2019,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80
South Africa,ZAF,2018,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80
South Africa,ZAF,2017,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80
South Africa,ZAF,2016,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80
South Africa,ZAF,2015,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80
South Africa,ZAF,2014,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,70
South Africa,ZAF,2013,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,70
South Africa,ZAF,2012,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80
South Africa,ZAF,2011,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80
South Africa,ZAF,2010,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80
South Africa,ZAF,2009,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,80
South Africa,ZAF,2008,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,90
South Africa,ZAF,2007,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,100
South Africa,ZAF,2006,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,100
South Africa,ZAF,2005,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,90
South Africa,ZAF,2004,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,90
South Africa,ZAF,2020,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,81.1111333333333
South Africa,ZAF,2019,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,75.5555666666667
South Africa,ZAF,2018,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,75.5555666666667
South Africa,ZAF,2017,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,75.5555666666667
South Africa,ZAF,2016,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,82.2222333333333
South Africa,ZAF,2015,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,81.1111
South Africa,ZAF,2014,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,74.4444444444444
South Africa,ZAF,2013,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,76.6666666666667
South Africa,ZAF,2012,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,72.2222222222222
South Africa,ZAF,2011,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,81.1111111111111
South Africa,ZAF,2010,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,82.2222222222222
South Africa,ZAF,2009,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,81.1111111111111
South Africa,ZAF,2008,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,86.6666666666667
South Africa,ZAF,2007,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,91.1111111111111
South Africa,ZAF,2006,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,90
South Africa,ZAF,2005,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,86.6666666666667
South Africa,ZAF,2004,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,86.6666666666667
South Africa,ZAF,2020,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,93.3334
South Africa,ZAF,2019,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,86.6667
South Africa,ZAF,2018,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,86.6667
South Africa,ZAF,2017,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,76.6667
South Africa,ZAF,2016,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,86.6667
South Africa,ZAF,2015,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,83.3333
South Africa,ZAF,2014,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,73.3333333333333
South Africa,ZAF,2013,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,80
South Africa,ZAF,2012,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,76.66667
South Africa,ZAF,2011,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,83.33333
South Africa,ZAF,2010,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,86.66667
South Africa,ZAF,2009,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,83.33333
South Africa,ZAF,2008,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,90
South Africa,ZAF,2007,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,93.33333
South Africa,ZAF,2006,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,90
South Africa,ZAF,2005,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,90
South Africa,ZAF,2004,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,90
South Africa,ZAF,2020,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,60
South Africa,ZAF,2019,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,60
South Africa,ZAF,2018,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,60
South Africa,ZAF,2017,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,70
South Africa,ZAF,2016,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2015,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2014,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2013,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2012,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,60
South Africa,ZAF,2011,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2010,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2009,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2008,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2007,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2006,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2005,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2004,Source data assessment of statistical capacity (scale 0 - 100),IQ.SCI.SRCE,80
South Africa,ZAF,2022,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,82.38125
South Africa,ZAF,2021,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,80.8795833333333
South Africa,ZAF,2020,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,77.3341666666667
South Africa,ZAF,2019,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,73.475
South Africa,ZAF,2018,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,75.41625
South Africa,ZAF,2017,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,75.9354166666667
South Africa,ZAF,2016,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,76.1520833333333
South Africa,ZAF,2022,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,80
South Africa,ZAF,2021,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,80
South Africa,ZAF,2020,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,90
South Africa,ZAF,2019,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,76.6
South Africa,ZAF,2018,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,83.4
South Africa,ZAF,2017,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,83.4
South Africa,ZAF,2016,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,83.4
South Africa,ZAF,2015,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,80
South Africa,ZAF,2014,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,60
South Africa,ZAF,2013,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,50
South Africa,ZAF,2012,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,50
South Africa,ZAF,2011,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,50
South Africa,ZAF,2010,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,60
South Africa,ZAF,2009,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,20
South Africa,ZAF,2008,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,20
South Africa,ZAF,2007,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,20
South Africa,ZAF,2006,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,20
South Africa,ZAF,2005,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,20
South Africa,ZAF,2004,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,20
South Africa,ZAF,2022,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,85.9666666666667
South Africa,ZAF,2021,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,86.5333333333333
South Africa,ZAF,2020,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,86.5333333333333
South Africa,ZAF,2019,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,85.5
South Africa,ZAF,2018,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,85.5
South Africa,ZAF,2017,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,83.7666666666667
South Africa,ZAF,2016,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100),IQ.SPI.PIL2,85.2
South Africa,ZAF,2022,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,87.58125
South Africa,ZAF,2021,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,87.58125
South Africa,ZAF,2020,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,83.1875
South Africa,ZAF,2019,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,75.075
South Africa,ZAF,2018,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,77.98125
South Africa,ZAF,2017,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,79.36875
South Africa,ZAF,2016,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,78.41875
South Africa,ZAF,2015,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,73.9875
South Africa,ZAF,2014,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,59.88125
South Africa,ZAF,2013,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,60.2625
South Africa,ZAF,2012,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,59.55625
South Africa,ZAF,2011,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,59.29375
South Africa,ZAF,2010,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,58.23125
South Africa,ZAF,2009,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,59.36875
South Africa,ZAF,2008,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,60.45625
South Africa,ZAF,2007,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,59.01875
South Africa,ZAF,2006,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,58.875
South Africa,ZAF,2005,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),IQ.SPI.PIL3,57.69375
South Africa,ZAF,2022,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,73.3583333333333
South Africa,ZAF,2021,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,70.2833333333333
South Africa,ZAF,2020,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,61.95
South Africa,ZAF,2019,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,65.2
South Africa,ZAF,2018,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,65.2
South Africa,ZAF,2017,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,68.1416666666667
South Africa,ZAF,2016,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100),IQ.SPI.PIL4,68.7416666666667
South Africa,ZAF,2022,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,85
South Africa,ZAF,2021,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,80
South Africa,ZAF,2020,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,65
South Africa,ZAF,2019,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,65
South Africa,ZAF,2018,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,65
South Africa,ZAF,2017,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,65
South Africa,ZAF,2016,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100),IQ.SPI.PIL5,65
South Africa,ZAF,2022,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,30000000
South Africa,ZAF,2015,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2000000
South Africa,ZAF,2014,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,50000000
South Africa,ZAF,2013,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1000000
South Africa,ZAF,2012,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,127000000
South Africa,ZAF,2011,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,208000000
South Africa,ZAF,2010,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,178000000
South Africa,ZAF,2009,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,134000000
South Africa,ZAF,2008,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,493000000
South Africa,ZAF,2007,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,914000000
South Africa,ZAF,2006,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,741000000
South Africa,ZAF,2005,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,264000000
South Africa,ZAF,2001,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,18000000
South Africa,ZAF,2000,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,6000000
South Africa,ZAF,1999,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,21000000
South Africa,ZAF,1997,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,11000000
South Africa,ZAF,1996,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,38000000
South Africa,ZAF,1995,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,38000000
South Africa,ZAF,1994,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,239000000
South Africa,ZAF,1993,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,244000000
South Africa,ZAF,1992,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,361000000
South Africa,ZAF,1991,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,26000000
South Africa,ZAF,1990,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,11000000
South Africa,ZAF,1989,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,11000000
South Africa,ZAF,1988,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,5000000
South Africa,ZAF,1987,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,19000000
South Africa,ZAF,1986,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,206000000
South Africa,ZAF,1985,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,26000000
